COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,date
OECD Asia Oceania,DEC2018,December 2018,2018,12,December,Wind,2974.656367,2,29694.94593,24207.809631,0.0177055430134411,2018-12-01
OECD Asia Oceania,DEC2018,December 2018,2018,12,December,Solar,5532.809674,3,80858.235055,69513.744517,0.0329320054426947,2018-12-01
OECD Asia Oceania,DEC2018,December 2018,2018,12,December,Geothermal,856.091974,4,9884.920044,9771.565,0.0050955711850527,2018-12-01
OECD Asia Oceania,DEC2018,December 2018,2018,12,December,Other renewables,40.446083,5,485.352996,489.468,0.0002407403659213,2018-12-01
OECD Europe,DEC2018,December 2018,2018,12,December,Hydro,50076.277409,1,589404.626854,553364.173,0.1579184478562156,2018-12-01
OECD Europe,DEC2018,December 2018,2018,12,December,Wind,43814.904298,2,387701.101992,368116.489,0.1381728442630848,2018-12-01
OECD Europe,DEC2018,December 2018,2018,12,December,Solar,3733.375565,3,132903.974995,119127.269,0.0117734165755532,2018-12-01
OECD Europe,DEC2018,December 2018,2018,12,December,Geothermal,1685.474142,4,18245.832008,16338.133,0.0053152405525772,2018-12-01
OECD Europe,DEC2018,December 2018,2018,12,December,Other renewables,40.279166,5,483.349992,519.516,0.0001270226882823,2018-12-01
OECD Total,DEC2018,December 2018,2018,12,December,Hydro,130361.197057,1,1539034.691733,1514535.747373,0.1407932975265143,2018-12-01
OECD Total,DEC2018,December 2018,2018,12,December,Wind,76682.784944,2,739423.847922,691404.918631,0.082819292853391,2018-12-01
OECD Total,DEC2018,December 2018,2018,12,December,Solar,14236.58598,3,308242.123048,267281.438517,0.0153758628402861,2018-12-01
OECD Total,DEC2018,December 2018,2018,12,December,Geothermal,4503.434147,4,49401.986053,47753.262,0.004863819587913,2018-12-01
OECD Total,DEC2018,December 2018,2018,12,December,Other renewables,82.532163,5,988.702985,1014.982,8.913676495073132e-05,2018-12-01
Poland,DEC2018,December 2018,2018,12,December,Hydro,189.826749,1,2359.133,2999.856,0.013453748001712,2018-12-01
Poland,DEC2018,December 2018,2018,12,December,Wind,1455.832408,2,12471.68,14574.193,0.1031804129456887,2018-12-01
Poland,DEC2018,December 2018,2018,12,December,Solar,4.604505,3,300.487999,165.463,0.0003263388867425,2018-12-01
Poland,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Poland,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Portugal,DEC2018,December 2018,2018,12,December,Hydro,1263.705286,1,13525.852,7489.937,0.2596919268015746,2018-12-01
Portugal,DEC2018,December 2018,2018,12,December,Wind,1125.264191,2,12521.811999,12112.465,0.2312422280408227,2018-12-01
Portugal,DEC2018,December 2018,2018,12,December,Solar,71.12639,3,1004.015994,991.546,0.0146165007539109,2018-12-01
Portugal,DEC2018,December 2018,2018,12,December,Geothermal,16.931171,4,204.170003,193.007,0.0034793622126203,2018-12-01
Portugal,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Republic of Turkiye,DEC2018,December 2018,2018,12,December,Hydro,5780.428686,1,58424.817934,57823.851,0.2328265037162015,2018-12-01
Republic of Turkiye,DEC2018,December 2018,2018,12,December,Wind,1672.577219,2,19836.053001,17793.167,0.0673687588324202,2018-12-01
Republic of Turkiye,DEC2018,December 2018,2018,12,December,Solar,321.5006,3,7505.489002,2817.837,0.0129495344907471,2018-12-01
Republic of Turkiye,DEC2018,December 2018,2018,12,December,Geothermal,625.484453,4,6290.836,5101.485,0.0251935221817613,2018-12-01
Republic of Turkiye,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,0.0,0.0,2018-12-01
Romania,DEC2018,December 2018,2018,12,December,Hydro,999.47215,1,17930.570999,14687.53,0.1928732249487677,2018-12-01
Romania,DEC2018,December 2018,2018,12,December,Wind,610.658929,2,6257.504999,7331.254,0.1178419598585018,2018-12-01
Romania,DEC2018,December 2018,2018,12,December,Solar,44.427131,3,1771.027,1855.674,0.0085733294631484,2018-12-01
Romania,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,0.0,0.0,2018-12-01
Romania,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Serbia,DEC2018,December 2018,2018,12,December,Hydro,742.886294,1,11307.245,9670.033,0.2409707985329567,2018-12-01
Serbia,DEC2018,December 2018,2018,12,December,Wind,47.475684,2,150.417998,48.458,0.0153997369136794,2018-12-01
Serbia,DEC2018,December 2018,2018,12,December,Solar,0.345444,3,13.04,13.138,0.0001120520289588,2018-12-01
Serbia,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Serbia,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Slovak Republic,DEC2018,December 2018,2018,12,December,Hydro,295.490947,1,3795.0,4620.001,0.126737514761963,2018-12-01
Slovak Republic,DEC2018,December 2018,2018,12,December,Wind,1.2,2,6.0,6.0,0.000514685878733,2018-12-01
Slovak Republic,DEC2018,December 2018,2018,12,December,Solar,9.982935,3,584.999999,505.999,0.0042817297273415,2018-12-01
Slovak Republic,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Slovak Republic,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Slovenia,DEC2018,December 2018,2018,12,December,Hydro,255.762108,1,4830.775001,4085.018,0.2155804383140355,2018-12-01
Slovenia,DEC2018,December 2018,2018,12,December,Wind,0.411068,2,6.020999,5.716,0.0003464868987429,2018-12-01
Slovenia,DEC2018,December 2018,2018,12,December,Solar,8.618791,3,254.402,283.678,0.0072647303232152,2018-12-01
Slovenia,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Slovenia,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Spain,DEC2018,December 2018,2018,12,December,Hydro,2626.710068,1,36170.0,20707.999,0.1199504963554936,2018-12-01
Spain,DEC2018,December 2018,2018,12,December,Wind,4372.815447,2,49654.0,47928.999,0.1996875824738414,2018-12-01
Spain,DEC2018,December 2018,2018,12,December,Solar,533.384856,3,12224.0,13777.999,0.0243573811229262,2018-12-01
Spain,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Spain,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Sweden,DEC2018,December 2018,2018,12,December,Hydro,6207.716137,1,61830.0,64676.001,0.3856907107356503,2018-12-01
Sweden,DEC2018,December 2018,2018,12,December,Wind,1640.126968,2,16622.999998,17608.999,0.1019024907105908,2018-12-01
Sweden,DEC2018,December 2018,2018,12,December,Solar,7.094738,3,407.0,229.999,0.0004408021374227,2018-12-01
Sweden,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Sweden,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Switzerland,DEC2018,December 2018,2018,12,December,Hydro,2619.572577,1,37427.999999,36664.28,0.48729240043794,2018-12-01
Switzerland,DEC2018,December 2018,2018,12,December,Wind,18.27,2,121.8,132.599,0.0033985819801934,2018-12-01
Switzerland,DEC2018,December 2018,2018,12,December,Solar,46.311905,3,1945.1,1683.207,0.0086149318993668,2018-12-01
Switzerland,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
Switzerland,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
United Kingdom,DEC2018,December 2018,2018,12,December,Hydro,887.993517,1,7869.723922,8679.492,0.0310086706204112,2018-12-01
United Kingdom,DEC2018,December 2018,2018,12,December,Wind,6236.776282,2,56906.349001,49641.124,0.2177877853377741,2018-12-01
United Kingdom,DEC2018,December 2018,2018,12,December,Solar,354.128928,3,12735.509999,11457.266,0.0123661570442651,2018-12-01
United Kingdom,DEC2018,December 2018,2018,12,December,Geothermal,0.0,4,0.0,,0.0,2018-12-01
United Kingdom,DEC2018,December 2018,2018,12,December,Other renewables,0.774833,5,9.297996,4.2,2.705711339424689e-05,2018-12-01
United States,DEC2018,December 2018,2018,12,December,Hydro,25185.057787,1,314026.943992,323094.434,0.0736269830794142,2018-12-01
United States,DEC2018,December 2018,2018,12,December,Wind,24671.677602,2,272756.655999,254450.689,0.0721261473650799,2018-12-01
United States,DEC2018,December 2018,2018,12,December,Solar,4093.116804,3,84223.712001,70171.908,0.0119659777721745,2018-12-01
United States,DEC2018,December 2018,2018,12,December,Geothermal,1483.335438,4,15967.134,15926.764,0.004336440841962,2018-12-01
United States,DEC2018,December 2018,2018,12,December,Other renewables,0.0,5,0.0,,0.0,2018-12-01
Argentina,JAN2019,January 2019,2019,1,January,Hydro,2694.068442,1,27234.432719,2825.495727,0.2345451768118907,2019-01-01
Argentina,JAN2019,January 2019,2019,1,January,Wind,285.611188,2,4946.89734,55.7481,0.0248652653156738,2019-01-01
Argentina,JAN2019,January 2019,2019,1,January,Solar,40.110495,3,791.843581,1.613196,0.0034920134155179,2019-01-01
Argentina,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Argentina,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Australia,JAN2019,January 2019,2019,1,January,Hydro,1211.115242,1,14275.702701,1165.239556,0.0522159831805842,2019-01-01
Australia,JAN2019,January 2019,2019,1,January,Wind,1375.129382,2,19717.593142,1219.229391,0.0592872834818465,2019-01-01
Australia,JAN2019,January 2019,2019,1,January,Solar,1670.869872,3,18630.149639,1082.307122,0.0720378293557112,2019-01-01
Australia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Australia,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Austria,JAN2019,January 2019,2019,1,January,Hydro,3114.98384,1,41983.337777,3835.50537,0.4727022284704625,2019-01-01
Austria,JAN2019,January 2019,2019,1,January,Wind,847.010263,2,7161.76931,546.716227,0.1285347402821366,2019-01-01
Austria,JAN2019,January 2019,2019,1,January,Solar,55.428602,3,1631.883253,47.038726,0.008411351400912,2019-01-01
Austria,JAN2019,January 2019,2019,1,January,Geothermal,0.016,4,0.192,0.019,2.42801762192365e-06,2019-01-01
Austria,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Belgium,JAN2019,January 2019,2019,1,January,Hydro,137.473242,1,1150.6,166.044904,0.0179946367717826,2019-01-01
Belgium,JAN2019,January 2019,2019,1,January,Wind,876.546396,2,9553.3,935.661642,0.1147360299369032,2019-01-01
Belgium,JAN2019,January 2019,2019,1,January,Solar,72.23334,3,4221.999999,60.473934,0.0094550233718404,2019-01-01
Belgium,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Belgium,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Brazil,JAN2019,January 2019,2019,1,January,Hydro,41203.369295,1,393898.286431,35900.251237,0.7747688490696929,2019-01-01
Brazil,JAN2019,January 2019,2019,1,January,Wind,4233.899952,2,55425.76578,3435.555524,0.0796122707684812,2019-01-01
Brazil,JAN2019,January 2019,2019,1,January,Solar,451.874016,3,6588.03321,179.77328,0.0084968272568744,2019-01-01
Brazil,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Brazil,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Bulgaria,JAN2019,January 2019,2019,1,January,Hydro,267.735575,1,3348.842999,264.464087,0.0635063265919364,2019-01-01
Bulgaria,JAN2019,January 2019,2019,1,January,Wind,157.934823,2,1316.988,130.919006,0.0374618145148536,2019-01-01
Bulgaria,JAN2019,January 2019,2019,1,January,Solar,55.075095,3,1442.468,78.489932,0.0130636990252488,2019-01-01
Bulgaria,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Bulgaria,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Canada,JAN2019,January 2019,2019,1,January,Hydro,39854.000008,1,375982.0,39588.783337,0.6264303024005997,2019-01-01
Canada,JAN2019,January 2019,2019,1,January,Wind,3681.502536,2,32332.999999,3834.710082,0.0578663307686085,2019-01-01
Canada,JAN2019,January 2019,2019,1,January,Solar,141.452214,3,4039.0,98.897553,0.002223364108332,2019-01-01
Canada,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Canada,JAN2019,January 2019,2019,1,January,Other renewables,0.959783,5,1.0,0.114725,1.5085992743721252e-05,2019-01-01
Chile,JAN2019,January 2019,2019,1,January,Hydro,2233.129531,1,22027.318,2021.666943,0.3211324968087802,2019-01-01
Chile,JAN2019,January 2019,2019,1,January,Wind,327.336219,2,4889.955963,284.424697,0.0470721898771109,2019-01-01
Chile,JAN2019,January 2019,2019,1,January,Solar,583.651661,3,6300.53,467.980821,0.0839313226401114,2019-01-01
Chile,JAN2019,January 2019,2019,1,January,Geothermal,17.919048,4,202.0,19.652206,0.0025768270692741,2019-01-01
Chile,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Colombia,JAN2019,January 2019,2019,1,January,Hydro,3920.370278,1,52977.54577,4638.020035,0.6121033529389476,2019-01-01
Colombia,JAN2019,January 2019,2019,1,January,Wind,6.363735,2,61.626002,1.49979,0.0009935958224594,2019-01-01
Colombia,JAN2019,January 2019,2019,1,January,Solar,4.123789,3,133.311999,2.141028,0.000643863945168,2019-01-01
Colombia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Colombia,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Croatia,JAN2019,January 2019,2019,1,January,Hydro,468.651166,1,5854.099999,844.810099,0.3909960337499394,2019-01-01
Croatia,JAN2019,January 2019,2019,1,January,Wind,157.529709,2,1461.300001,122.171811,0.1314271592290931,2019-01-01
Croatia,JAN2019,January 2019,2019,1,January,Solar,2.314191,3,82.899999,2.592538,0.0019307313583848,2019-01-01
Croatia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,73.8,0.116667,0.0,2019-01-01
Croatia,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Cyprus,JAN2019,January 2019,2019,1,January,Hydro,0.0,1,0.0,0.0,0.0,2019-01-01
Cyprus,JAN2019,January 2019,2019,1,January,Wind,32.520617,2,238.565002,20.787156,0.0730481309428044,2019-01-01
Cyprus,JAN2019,January 2019,2019,1,January,Solar,13.384221,3,218.267001,13.201427,0.0300637693367082,2019-01-01
Cyprus,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Cyprus,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Czech Republic,JAN2019,January 2019,2019,1,January,Hydro,331.476093,1,3143.465999,385.599419,0.041996114753863,2019-01-01
Czech Republic,JAN2019,January 2019,2019,1,January,Wind,79.696343,2,690.966999,73.161849,0.0100970683460156,2019-01-01
Czech Republic,JAN2019,January 2019,2019,1,January,Solar,52.489468,3,2291.185001,45.438568,0.0066501137428852,2019-01-01
Czech Republic,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Czech Republic,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Denmark,JAN2019,January 2019,2019,1,January,Hydro,1.524573,1,17.217001,2.270763,0.0004456421710003,2019-01-01
Denmark,JAN2019,January 2019,2019,1,January,Wind,1561.768664,2,16149.833,1368.992183,0.4565146949508611,2019-01-01
Denmark,JAN2019,January 2019,2019,1,January,Solar,16.092,3,963.269,10.762,0.0047037916949454,2019-01-01
Denmark,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Denmark,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Estonia,JAN2019,January 2019,2019,1,January,Hydro,0.914439,1,18.999999,2.307692,0.000876037076389,2019-01-01
Estonia,JAN2019,January 2019,2019,1,January,Wind,59.139741,2,686.999999,64.496052,0.0566561638382035,2019-01-01
Estonia,JAN2019,January 2019,2019,1,January,Solar,1.8375,3,73.5,0.757504,0.0017603340713429,2019-01-01
Estonia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Estonia,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Finland,JAN2019,January 2019,2019,1,January,Hydro,962.657552,1,12245.482397,1480.557339,0.1387981847100041,2019-01-01
Finland,JAN2019,January 2019,2019,1,January,Wind,469.082259,2,6024.746,498.118984,0.067633361306522,2019-01-01
Finland,JAN2019,January 2019,2019,1,January,Solar,0.822626,3,147.25,1.011236,0.000118608112779,2019-01-01
Finland,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Finland,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
France,JAN2019,January 2019,2019,1,January,Hydro,5059.009571,1,60818.497001,7472.732202,0.08952394321369,2019-01-01
France,JAN2019,January 2019,2019,1,January,Wind,3014.591113,2,34787.353002,4137.088615,0.0533460314366158,2019-01-01
France,JAN2019,January 2019,2019,1,January,Solar,469.226768,3,12225.184001,365.983497,0.0083034099744689,2019-01-01
France,JAN2019,January 2019,2019,1,January,Geothermal,9.646083,4,115.752996,9.532667,0.000170696531526,2019-01-01
France,JAN2019,January 2019,2019,1,January,Other renewables,39.424833,5,473.097996,39.504333,0.0006976595835938,2019-01-01
Germany,JAN2019,January 2019,2019,1,January,Hydro,2180.926328,1,25506.999999,2531.532215,0.0378962623803302,2019-01-01
Germany,JAN2019,January 2019,2019,1,January,Wind,13913.701498,2,123545.0,14427.152262,0.241767580995428,2019-01-01
Germany,JAN2019,January 2019,2019,1,January,Solar,784.096603,3,43513.000001,790.097177,0.0136246374842303,2019-01-01
Germany,JAN2019,January 2019,2019,1,January,Geothermal,13.49263,4,144.000001,10.960666,0.0002344509487166,2019-01-01
Germany,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Greece,JAN2019,January 2019,2019,1,January,Hydro,477.493169,1,4044.369999,261.998583,0.0961226380702643,2019-01-01
Greece,JAN2019,January 2019,2019,1,January,Wind,679.787939,2,7233.347001,543.616888,0.1368459577377282,2019-01-01
Greece,JAN2019,January 2019,2019,1,January,Solar,205.914732,3,4428.509999,225.080702,0.041452042756598,2019-01-01
Greece,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Greece,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Hungary,JAN2019,January 2019,2019,1,January,Hydro,19.003762,1,213.0,16.708675,0.0059688863242737,2019-01-01
Hungary,JAN2019,January 2019,2019,1,January,Wind,83.783845,2,709.0,57.450399,0.0263156445874016,2019-01-01
Hungary,JAN2019,January 2019,2019,1,January,Solar,31.744054,3,1485.0,15.812687,0.0099704810972483,2019-01-01
Hungary,JAN2019,January 2019,2019,1,January,Geothermal,0.873458,4,9.0,0.520846,0.0002743441804326,2019-01-01
Hungary,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
IEA Total,JAN2019,January 2019,2019,1,January,Hydro,128147.088021,1,1404555.195333,131058.851783,0.1326456104068137,2019-01-01
IEA Total,JAN2019,January 2019,2019,1,January,Wind,78170.012278,2,819802.82251,80574.962222,0.0809141210639467,2019-01-01
IEA Total,JAN2019,January 2019,2019,1,January,Solar,16307.067453,3,347607.548403,13230.72627,0.016879516730757,2019-01-01
IEA Total,JAN2019,January 2019,2019,1,January,Geothermal,3790.856965,4,44176.093128,3690.061236,0.0039239325984913,2019-01-01
IEA Total,JAN2019,January 2019,2019,1,January,Other renewables,84.806612,5,981.409995,80.839974,8.778369441707763e-05,2019-01-01
Iceland,JAN2019,January 2019,2019,1,January,Hydro,1175.933014,1,13329.110001,1199.848233,0.6921512233082727,2019-01-01
Iceland,JAN2019,January 2019,2019,1,January,Wind,0.425065,2,6.568999,0.338922,0.0002501921931205,2019-01-01
Iceland,JAN2019,January 2019,2019,1,January,Solar,0.0,3,0.0,0.0,0.0,2019-01-01
Iceland,JAN2019,January 2019,2019,1,January,Geothermal,522.466813,4,5781.453001,473.114926,0.3075226560106804,2019-01-01
Iceland,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
India,JAN2019,January 2019,2019,1,January,Hydro,8055.240723,1,166975.054877,7319.238955,0.0662815253969865,2019-01-01
India,JAN2019,January 2019,2019,1,January,Wind,3251.069674,2,67612.72819,2106.114886,0.0267510139764452,2019-01-01
India,JAN2019,January 2019,2019,1,January,Solar,3422.055831,3,46004.251517,2567.482547,0.0281579518566961,2019-01-01
India,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
India,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Ireland,JAN2019,January 2019,2019,1,January,Hydro,88.190923,1,1120.140999,166.983399,0.0310790643909069,2019-01-01
Ireland,JAN2019,January 2019,2019,1,January,Wind,795.413486,2,10019.484998,1109.649017,0.2803089718064269,2019-01-01
Ireland,JAN2019,January 2019,2019,1,January,Solar,0.84168,3,40.12008,0.353634,0.000296613597258,2019-01-01
Ireland,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Ireland,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Italy,JAN2019,January 2019,2019,1,January,Hydro,2765.003312,1,47590.056999,2767.247284,0.1071167291362308,2019-01-01
Italy,JAN2019,January 2019,2019,1,January,Wind,2308.046082,2,20034.400001,2013.386112,0.0894141232766569,2019-01-01
Italy,JAN2019,January 2019,2019,1,January,Solar,1015.990502,3,23319.782,1001.051232,0.0393596560754199,2019-01-01
Italy,JAN2019,January 2019,2019,1,January,Geothermal,495.982737,4,5688.801999,498.268669,0.0192144610695046,2019-01-01
Italy,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Japan,JAN2019,January 2019,2019,1,January,Hydro,4593.997206,1,79912.772715,5860.563415,0.0475301687030441,2019-01-01
Japan,JAN2019,January 2019,2019,1,January,Wind,974.328262,2,7577.03393,1037.201427,0.0100805430626994,2019-01-01
Japan,JAN2019,January 2019,2019,1,January,Solar,4100.184015,3,67068.792995,3224.664541,0.0424211050219943,2019-01-01
Japan,JAN2019,January 2019,2019,1,January,Geothermal,212.624575,4,2554.961129,224.822765,0.0021998450297192,2019-01-01
Japan,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Korea,JAN2019,January 2019,2019,1,January,Hydro,558.929221,1,6215.500001,559.484799,0.0106263815351523,2019-01-01
Korea,JAN2019,January 2019,2019,1,January,Wind,349.65883,2,2679.07,205.299333,0.0066477256781587,2019-01-01
Korea,JAN2019,January 2019,2019,1,January,Solar,802.404617,3,12995.030001,636.340578,0.0152553441213083,2019-01-01
Korea,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Korea,JAN2019,January 2019,2019,1,January,Other renewables,41.672746,5,474.320999,40.446083,0.000792283677388,2019-01-01
Latvia,JAN2019,January 2019,2019,1,January,Hydro,84.99562,1,2095.891998,530.794452,0.1497278253545529,2019-01-01
Latvia,JAN2019,January 2019,2019,1,January,Wind,13.041908,2,152.490003,14.098,0.02297455472781,2019-01-01
Latvia,JAN2019,January 2019,2019,1,January,Solar,0.075288,3,3.137,0.030161,0.0001326269343678,2019-01-01
Latvia,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Latvia,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Lithuania,JAN2019,January 2019,2019,1,January,Hydro,78.070407,1,926.600001,108.003799,0.2459372005294285,2019-01-01
Lithuania,JAN2019,January 2019,2019,1,January,Wind,132.033655,2,1490.100002,138.812513,0.4159320891764838,2019-01-01
Lithuania,JAN2019,January 2019,2019,1,January,Solar,0.579532,3,84.1,0.948869,0.001825640254408,2019-01-01
Lithuania,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Lithuania,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Luxembourg,JAN2019,January 2019,2019,1,January,Hydro,105.488368,1,937.629,126.16021,0.5566552553124394,2019-01-01
Luxembourg,JAN2019,January 2019,2019,1,January,Wind,29.244882,2,281.283,37.570153,0.1543233397666382,2019-01-01
Luxembourg,JAN2019,January 2019,2019,1,January,Solar,2.13974,3,130.385001,1.720418,0.0112912687776365,2019-01-01
Luxembourg,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Luxembourg,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Malta,JAN2019,January 2019,2019,1,January,Hydro,0.0,1,0.0,0.0,0.0,2019-01-01
Malta,JAN2019,January 2019,2019,1,January,Wind,0.0,2,0.0,0.0,0.0,2019-01-01
Malta,JAN2019,January 2019,2019,1,January,Solar,10.549548,3,195.557362,10.139379,0.0593386056134037,2019-01-01
Malta,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Malta,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Mexico,JAN2019,January 2019,2019,1,January,Hydro,1548.233543,1,23536.999999,1687.106022,0.0605814018740326,2019-01-01
Mexico,JAN2019,January 2019,2019,1,January,Wind,1659.4832,2,16777.999999,1400.412144,0.06493453077344,2019-01-01
Mexico,JAN2019,January 2019,2019,1,January,Solar,344.624888,3,6972.0,29.399443,0.013484954469638,2019-01-01
Mexico,JAN2019,January 2019,2019,1,January,Geothermal,445.172407,4,5061.0,481.301153,0.0174193154602757,2019-01-01
Mexico,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
Netherlands,JAN2019,January 2019,2019,1,January,Hydro,10.245602,1,74.182001,4.206279,0.0008781259124907,2019-01-01
Netherlands,JAN2019,January 2019,2019,1,January,Wind,1270.729154,2,11507.927,1298.426071,0.1089111403980783,2019-01-01
Netherlands,JAN2019,January 2019,2019,1,January,Solar,79.876207,3,5335.454999,91.853834,0.0068459976444696,2019-01-01
Netherlands,JAN2019,January 2019,2019,1,January,Geothermal,0.0,4,0.0,0.0,0.0,2019-01-01
Netherlands,JAN2019,January 2019,2019,1,January,Other renewables,0.0,5,0.0,0.0,0.0,2019-01-01
New Zealand,JAN2019,January 2019,2019,1,January,Hydro,1990.839324,1,25342.665615,1773.827385,0.5681343689069575,2019-01-01
